"Method","Error","Outcome"
"Cross-sectional ANOVA (Random)",0.0119429636265153,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0112315788020247,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0103689526763406,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00954827427498176,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00895730709933922,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00862717565043415,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00847612476749972,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00838768635542254,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00838260670813956,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00857570853243689,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00910245642864609,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00998431259118724,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0110911735595822,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0122124286815295,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.01313059299534,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0136834640259346,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0137974536307648,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.013497698420152,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0128808912883403,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0120801535418086,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0112072823905341,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0103731942678994,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00964325949459423,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00906854794626449,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00868420968707297,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00847343295031125,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0083994519456208,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00841720237490428,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00845827094768907,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00849927394148511,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00851885772963037,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00854352363563692,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00860982464628957,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00871991676477178,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00883641927597476,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00893794855858248,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00900402563292934,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00905411297217337,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00909677850721702,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00911347306192522,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00906152141364023,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00895532101342903,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00883382317101027,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00874310968552033,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00879187195492103,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00905696362321822,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00954888382329345,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0101719932573797,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0107645187297073,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0111363407698623,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0111799162023603,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0108970938219313,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.010393030749935,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00984901844208887,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0094585059845362,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00937126145243226,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00968958461985561,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0104657028722432,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0116630350615878,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0132345755210259,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0150770371255484,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0170733974745808,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0190841484341241,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0209470312490382,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0224106665343104,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0231619712649029,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0228503794964737,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0212218915178225,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0183664395990853,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0148727651595547,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.011721789785818,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00980483660182513,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00948971957119564,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0104241515282899,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0117617576985416,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0126614293919461,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0128877792718425,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0128360448555134,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0128661458657181,"Hip
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0131821481281506,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00679602763428185,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00648544372064963,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00668916863689312,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00781252863434826,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00974623384013633,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0120414314431571,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0139595893037119,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0149926798854475,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0151633130462973,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0152705859962703,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0161245852081799,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0180879376940808,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0205041103352063,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0220754681548014,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0218743895220567,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0199158129680681,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0172337971033935,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0148978259376778,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0134489927308163,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.012766432532749,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0124095396435492,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0119429636265153,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0112315788020247,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0103689526763406,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00954827427498176,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00895730709933922,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00862717565043415,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00847612476749972,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00838768635542254,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00838260670813956,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00857570853243689,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00910245642864609,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00998431259118724,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0110911735595822,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0122124286815295,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.01313059299534,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0136834640259346,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0137974536307648,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.013497698420152,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0128808912883403,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0120801535418086,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0112072823905341,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0103731942678994,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00964325949459423,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00906854794626449,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00868420968707297,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00847343295031125,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0083994519456208,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00841720237490428,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00845827094768907,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00849927394148511,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00851885772963037,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00854352363563692,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00860982464628957,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00871991676477178,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00883641927597476,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00893794855858248,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00900402563292934,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00905411297217337,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00909677850721702,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00911347306192522,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00906152141364023,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00895532101342903,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00883382317101027,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00874310968552033,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00879187195492103,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00905696362321822,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00954888382329345,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0101719932573797,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0107645187297073,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0111363407698623,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0111799162023603,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0108970938219313,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.010393030749935,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00984901844208887,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0094585059845362,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00937126145243226,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00968958461985561,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0104657028722432,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0116630350615878,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0132345755210259,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0150770371255484,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0170733974745808,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0190841484341241,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0209470312490382,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0224106665343104,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0231619712649029,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0228503794964737,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0212218915178225,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0183664395990853,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0148727651595547,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.011721789785818,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00980483660182513,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00948971957119564,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0104241515282899,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0117617576985416,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0126614293919461,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0128877792718425,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0128360448555134,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0128661458657181,"Hip
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0131821481281506,"Hip
Int
Ext"
"STW",0.0624249650574281,"Knee
Flexion"
"STW",0.0657777303777753,"Knee
Flexion"
"STW",0.06900414845054,"Knee
Flexion"
"STW",0.0712650777263324,"Knee
Flexion"
"STW",0.0723307223023865,"Knee
Flexion"
"STW",0.0721042333906728,"Knee
Flexion"
"STW",0.0702352190926063,"Knee
Flexion"
"STW",0.0663448477581059,"Knee
Flexion"
"STW",0.0607964559274019,"Knee
Flexion"
"STW",0.0543671375279137,"Knee
Flexion"
"STW",0.0478903026304657,"Knee
Flexion"
"STW",0.0421245129138498,"Knee
Flexion"
"STW",0.0374720701073831,"Knee
Flexion"
"STW",0.0339603190180278,"Knee
Flexion"
"STW",0.0314270268042685,"Knee
Flexion"
"STW",0.029658514171743,"Knee
Flexion"
"STW",0.0284362358124252,"Knee
Flexion"
"STW",0.0276129604442448,"Knee
Flexion"
"STW",0.0270823503710132,"Knee
Flexion"
"STW",0.0267376975761092,"Knee
Flexion"
"STW",0.0265182016892864,"Knee
Flexion"
"STW",0.0263797232535287,"Knee
Flexion"
"STW",0.0263003461323229,"Knee
Flexion"
"STW",0.026248348267394,"Knee
Flexion"
"STW",0.0261898369054354,"Knee
Flexion"
"STW",0.0260887484801231,"Knee
Flexion"
"STW",0.0259163329460096,"Knee
Flexion"
"STW",0.0256466844340169,"Knee
Flexion"
"STW",0.0252789027580181,"Knee
Flexion"
"STW",0.0248226948096403,"Knee
Flexion"
"STW",0.0242822332209857,"Knee
Flexion"
"STW",0.0236421360329916,"Knee
Flexion"
"STW",0.022876012479664,"Knee
Flexion"
"STW",0.0219527210461902,"Knee
Flexion"
"STW",0.020846894899411,"Knee
Flexion"
"STW",0.0195641044910551,"Knee
Flexion"
"STW",0.0181452822960332,"Knee
Flexion"
"STW",0.0166755781095026,"Knee
Flexion"
"STW",0.0152866440956911,"Knee
Flexion"
"STW",0.01414413281777,"Knee
Flexion"
"STW",0.0134172300028243,"Knee
Flexion"
"STW",0.0132519106110355,"Knee
Flexion"
"STW",0.0137373677681746,"Knee
Flexion"
"STW",0.0148666902734841,"Knee
Flexion"
"STW",0.0165661776063121,"Knee
Flexion"
"STW",0.0187470019175502,"Knee
Flexion"
"STW",0.0214213481422944,"Knee
Flexion"
"STW",0.024726444754782,"Knee
Flexion"
"STW",0.0289999329087239,"Knee
Flexion"
"STW",0.0346837299800536,"Knee
Flexion"
"STW",0.0423298433003385,"Knee
Flexion"
"STW",0.0525283893611827,"Knee
Flexion"
"STW",0.0658336607830555,"Knee
Flexion"
"STW",0.0826770199713235,"Knee
Flexion"
"STW",0.103127410388863,"Knee
Flexion"
"STW",0.126813323274131,"Knee
Flexion"
"STW",0.152648862200551,"Knee
Flexion"
"STW",0.178961317451845,"Knee
Flexion"
"STW",0.203435230360487,"Knee
Flexion"
"STW",0.223361994534937,"Knee
Flexion"
"STW",0.236112731297463,"Knee
Flexion"
"STW",0.239593562770153,"Knee
Flexion"
"STW",0.232957383684406,"Knee
Flexion"
"STW",0.216645574781634,"Knee
Flexion"
"STW",0.192481468402326,"Knee
Flexion"
"STW",0.16310856049595,"Knee
Flexion"
"STW",0.131495347290553,"Knee
Flexion"
"STW",0.100456717608454,"Knee
Flexion"
"STW",0.0723611809609951,"Knee
Flexion"
"STW",0.0489246346873144,"Knee
Flexion"
"STW",0.0313050108773943,"Knee
Flexion"
"STW",0.020083518426091,"Knee
Flexion"
"STW",0.0153605935355424,"Knee
Flexion"
"STW",0.0168852922317566,"Knee
Flexion"
"STW",0.0242000139169992,"Knee
Flexion"
"STW",0.036751703719396,"Knee
Flexion"
"STW",0.0539931958477955,"Knee
Flexion"
"STW",0.0754140017617539,"Knee
Flexion"
"STW",0.100491603818636,"Knee
Flexion"
"STW",0.128592704370991,"Knee
Flexion"
"STW",0.158846441216861,"Knee
Flexion"
"STW",0.190041272964525,"Knee
Flexion"
"STW",0.220558699847178,"Knee
Flexion"
"STW",0.248306943966085,"Knee
Flexion"
"STW",0.27097319533379,"Knee
Flexion"
"STW",0.286013419074711,"Knee
Flexion"
"STW",0.291252137722102,"Knee
Flexion"
"STW",0.28510598344704,"Knee
Flexion"
"STW",0.267099308860393,"Knee
Flexion"
"STW",0.238119721890394,"Knee
Flexion"
"STW",0.200413849524698,"Knee
Flexion"
"STW",0.157531514690504,"Knee
Flexion"
"STW",0.113791854078955,"Knee
Flexion"
"STW",0.0741618045983122,"Knee
Flexion"
"STW",0.0432340952824909,"Knee
Flexion"
"STW",0.0244033723051491,"Knee
Flexion"
"STW",0.0187034776041435,"Knee
Flexion"
"STW",0.023994978898141,"Knee
Flexion"
"STW",0.0355791894661404,"Knee
Flexion"
"STW",0.0481007444568161,"Knee
Flexion"
"STW",0.0579126978205567,"Knee
Flexion"
"CS",0.0773809462691058,"Knee
Flexion"
"CS",0.0815369782808109,"Knee
Flexion"
"CS",0.0855363923501651,"Knee
Flexion"
"CS",0.0883390025982977,"Knee
Flexion"
"CS",0.0896599578540241,"Knee
Flexion"
"CS",0.0893792059738702,"Knee
Flexion"
"CS",0.087062407000215,"Knee
Flexion"
"CS",0.0822399675333701,"Knee
Flexion"
"CS",0.0753622734932896,"Knee
Flexion"
"CS",0.0673925975606708,"Knee
Flexion"
"CS",0.0593640209692393,"Knee
Flexion"
"CS",0.0522168441328103,"Knee
Flexion"
"CS",0.0464497535709607,"Knee
Flexion"
"CS",0.0420966454496612,"Knee
Flexion"
"CS",0.0389564186429411,"Knee
Flexion"
"CS",0.0367641998587711,"Knee
Flexion"
"CS",0.0352490839762027,"Knee
Flexion"
"CS",0.0342285655506906,"Knee
Flexion"
"CS",0.0335708301474308,"Knee
Flexion"
"CS",0.0331436042870433,"Knee
Flexion"
"CS",0.032871520843902,"Knee
Flexion"
"CS",0.0326998652831065,"Knee
Flexion"
"CS",0.0326014707266968,"Knee
Flexion"
"CS",0.0325370150396688,"Knee
Flexion"
"CS",0.0324644853303916,"Knee
Flexion"
"CS",0.0323391778034872,"Knee
Flexion"
"CS",0.0321254543809532,"Knee
Flexion"
"CS",0.0317912025796449,"Knee
Flexion"
"CS",0.0313353065437355,"Knee
Flexion"
"CS",0.0307697987744809,"Knee
Flexion"
"CS",0.0300998515968781,"Knee
Flexion"
"CS",0.0293063977908732,"Knee
Flexion"
"CS",0.0283567238029552,"Knee
Flexion"
"CS",0.0272122271301446,"Knee
Flexion"
"CS",0.0258414634690559,"Knee
Flexion"
"CS",0.0242513378586844,"Knee
Flexion"
"CS",0.0224925895128102,"Knee
Flexion"
"CS",0.020670768698252,"Knee
Flexion"
"CS",0.0189490692435986,"Knee
Flexion"
"CS",0.0175328313053589,"Knee
Flexion"
"CS",0.0166317746910049,"Knee
Flexion"
"CS",0.0164268475282559,"Knee
Flexion"
"CS",0.0170286121293037,"Knee
Flexion"
"CS",0.0184285014848428,"Knee
Flexion"
"CS",0.0205351576578353,"Knee
Flexion"
"CS",0.0232384711269752,"Knee
Flexion"
"CS",0.0265535461346991,"Knee
Flexion"
"CS",0.0306504888106033,"Knee
Flexion"
"CS",0.0359478335014186,"Knee
Flexion"
"CS",0.0429933736211988,"Knee
Flexion"
"CS",0.0524713682576354,"Knee
Flexion"
"CS",0.0651133159788232,"Knee
Flexion"
"CS",0.0816063086793356,"Knee
Flexion"
"CS",0.102485056006311,"Knee
Flexion"
"CS",0.127835019128011,"Knee
Flexion"
"CS",0.157195681975449,"Knee
Flexion"
"CS",0.189220985436717,"Knee
Flexion"
"CS",0.221837466424327,"Knee
Flexion"
"CS",0.252174920967148,"Knee
Flexion"
"CS",0.27687580572511,"Knee
Flexion"
"CS",0.292681406503871,"Knee
Flexion"
"CS",0.296996187184103,"Knee
Flexion"
"CS",0.288770090192261,"Knee
Flexion"
"CS",0.268550243739606,"Knee
Flexion"
"CS",0.238596820206967,"Knee
Flexion"
"CS",0.202186653116842,"Knee
Flexion"
"CS",0.162999440908522,"Knee
Flexion"
"CS",0.12452447287358,"Knee
Flexion"
"CS",0.0896977139012972,"Knee
Flexion"
"CS",0.0606461617454372,"Knee
Flexion"
"CS",0.0388051697324859,"Knee
Flexion"
"CS",0.0248951947101083,"Knee
Flexion"
"CS",0.0190407357286612,"Knee
Flexion"
"CS",0.0209307268235725,"Knee
Flexion"
"CS",0.0299979339171683,"Knee
Flexion"
"CS",0.0455567994023737,"Knee
Flexion"
"CS",0.0669290656876189,"Knee
Flexion"
"CS",0.0934819396836991,"Knee
Flexion"
"CS",0.124567717232528,"Knee
Flexion"
"CS",0.159401373125481,"Knee
Flexion"
"CS",0.196903401090689,"Knee
Flexion"
"CS",0.235571994613079,"Knee
Flexion"
"CS",0.273400888353348,"Knee
Flexion"
"CS",0.30779714929247,"Knee
Flexion"
"CS",0.335893856715522,"Knee
Flexion"
"CS",0.3545374673951,"Knee
Flexion"
"CS",0.361031295718195,"Knee
Flexion"
"CS",0.353412625315017,"Knee
Flexion"
"CS",0.331091851608184,"Knee
Flexion"
"CS",0.295169238593254,"Knee
Flexion"
"CS",0.248429667639961,"Knee
Flexion"
"CS",0.195273440085101,"Knee
Flexion"
"CS",0.141054485785377,"Knee
Flexion"
"CS",0.091929736949982,"Knee
Flexion"
"CS",0.0535922639439216,"Knee
Flexion"
"CS",0.0302500135865898,"Knee
Flexion"
"CS",0.0231845191134764,"Knee
Flexion"
"CS",0.0297437759258217,"Knee
Flexion"
"CS",0.0441033702757376,"Knee
Flexion"
"CS",0.0596248811495924,"Knee
Flexion"
"CS",0.0717876150067352,"Knee
Flexion"
"Nested ANOVA",0.0773809462691046,"Knee
Flexion"
"Nested ANOVA",0.081536978280807,"Knee
Flexion"
"Nested ANOVA",0.085536392350168,"Knee
Flexion"
"Nested ANOVA",0.0883390025982971,"Knee
Flexion"
"Nested ANOVA",0.0896599578540191,"Knee
Flexion"
"Nested ANOVA",0.0893792059738733,"Knee
Flexion"
"Nested ANOVA",0.0870624070002088,"Knee
Flexion"
"Nested ANOVA",0.0822399675333672,"Knee
Flexion"
"Nested ANOVA",0.0753622734932711,"Knee
Flexion"
"Nested ANOVA",0.0673925975606597,"Knee
Flexion"
"Nested ANOVA",0.0593640209692347,"Knee
Flexion"
"Nested ANOVA",0.0522168441328058,"Knee
Flexion"
"Nested ANOVA",0.0464497535709608,"Knee
Flexion"
"Nested ANOVA",0.0420966454496515,"Knee
Flexion"
"Nested ANOVA",0.0389564186429537,"Knee
Flexion"
"Nested ANOVA",0.0367641998587468,"Knee
Flexion"
"Nested ANOVA",0.0352490839762044,"Knee
Flexion"
"Nested ANOVA",0.0342285655506891,"Knee
Flexion"
"Nested ANOVA",0.0335708301474227,"Knee
Flexion"
"Nested ANOVA",0.0331436042870394,"Knee
Flexion"
"Nested ANOVA",0.0328715208439163,"Knee
Flexion"
"Nested ANOVA",0.032699865283109,"Knee
Flexion"
"Nested ANOVA",0.0326014707267104,"Knee
Flexion"
"Nested ANOVA",0.0325370150396466,"Knee
Flexion"
"Nested ANOVA",0.0324644853303974,"Knee
Flexion"
"Nested ANOVA",0.0323391778034871,"Knee
Flexion"
"Nested ANOVA",0.0321254543809776,"Knee
Flexion"
"Nested ANOVA",0.0317912025796477,"Knee
Flexion"
"Nested ANOVA",0.031335306543739,"Knee
Flexion"
"Nested ANOVA",0.0307697987744831,"Knee
Flexion"
"Nested ANOVA",0.030099851596875,"Knee
Flexion"
"Nested ANOVA",0.0293063977908859,"Knee
Flexion"
"Nested ANOVA",0.0283567238029468,"Knee
Flexion"
"Nested ANOVA",0.0272122271301507,"Knee
Flexion"
"Nested ANOVA",0.0258414634690567,"Knee
Flexion"
"Nested ANOVA",0.024251337858689,"Knee
Flexion"
"Nested ANOVA",0.0224925895128087,"Knee
Flexion"
"Nested ANOVA",0.0206707686982478,"Knee
Flexion"
"Nested ANOVA",0.0189490692435996,"Knee
Flexion"
"Nested ANOVA",0.0175328313053547,"Knee
Flexion"
"Nested ANOVA",0.0166317746910072,"Knee
Flexion"
"Nested ANOVA",0.0164268475282569,"Knee
Flexion"
"Nested ANOVA",0.0170286121293007,"Knee
Flexion"
"Nested ANOVA",0.0184285014848415,"Knee
Flexion"
"Nested ANOVA",0.0205351576578365,"Knee
Flexion"
"Nested ANOVA",0.0232384711269755,"Knee
Flexion"
"Nested ANOVA",0.0265535461346998,"Knee
Flexion"
"Nested ANOVA",0.0306504888105999,"Knee
Flexion"
"Nested ANOVA",0.0359478335014175,"Knee
Flexion"
"Nested ANOVA",0.042993373621197,"Knee
Flexion"
"Nested ANOVA",0.0524713682576383,"Knee
Flexion"
"Nested ANOVA",0.0651133159788276,"Knee
Flexion"
"Nested ANOVA",0.0816063086793483,"Knee
Flexion"
"Nested ANOVA",0.102485056006295,"Knee
Flexion"
"Nested ANOVA",0.127835019128015,"Knee
Flexion"
"Nested ANOVA",0.157195681975456,"Knee
Flexion"
"Nested ANOVA",0.189220985436724,"Knee
Flexion"
"Nested ANOVA",0.22183746642431,"Knee
Flexion"
"Nested ANOVA",0.25217492096716,"Knee
Flexion"
