"Method","Error","Outcome"
"STW",0.00630298226042323,"Knee
Int
Ext"
"STW",0.00578100262469284,"Knee
Int
Ext"
"STW",0.00506836066804219,"Knee
Int
Ext"
"CS",0.00939146681675956,"Knee
Int
Ext"
"CS",0.00897880329893009,"Knee
Int
Ext"
"CS",0.00914382946502374,"Knee
Int
Ext"
"CS",0.00942859340958758,"Knee
Int
Ext"
"CS",0.00952763639793116,"Knee
Int
Ext"
"CS",0.00934581597994985,"Knee
Int
Ext"
"CS",0.00913589500147065,"Knee
Int
Ext"
"CS",0.0091112733095475,"Knee
Int
Ext"
"CS",0.00922582827659736,"Knee
Int
Ext"
"CS",0.0092073429707909,"Knee
Int
Ext"
"CS",0.00882244149873539,"Knee
Int
Ext"
"CS",0.00804638892687009,"Knee
Int
Ext"
"CS",0.00703776158500973,"Knee
Int
Ext"
"CS",0.0060712459486415,"Knee
Int
Ext"
"CS",0.0054315972407859,"Knee
Int
Ext"
"CS",0.00531849708583098,"Knee
Int
Ext"
"CS",0.00570774519059399,"Knee
Int
Ext"
"CS",0.00647570212898349,"Knee
Int
Ext"
"CS",0.00744384739501953,"Knee
Int
Ext"
"CS",0.00856869118120959,"Knee
Int
Ext"
"CS",0.00979309922439019,"Knee
Int
Ext"
"CS",0.0110195422777915,"Knee
Int
Ext"
"CS",0.0120235837036339,"Knee
Int
Ext"
"CS",0.0125514394533804,"Knee
Int
Ext"
"CS",0.0124281699448827,"Knee
Int
Ext"
"CS",0.0117376718817085,"Knee
Int
Ext"
"CS",0.0107044950163629,"Knee
Int
Ext"
"CS",0.00963192141912013,"Knee
Int
Ext"
"CS",0.00870364702251339,"Knee
Int
Ext"
"CS",0.00796592012921473,"Knee
Int
Ext"
"CS",0.00736387906203663,"Knee
Int
Ext"
"CS",0.00683223544785536,"Knee
Int
Ext"
"CS",0.00632173380199243,"Knee
Int
Ext"
"CS",0.005806988963352,"Knee
Int
Ext"
"CS",0.00531617814356281,"Knee
Int
Ext"
"CS",0.004878357275404,"Knee
Int
Ext"
"CS",0.00452373668322813,"Knee
Int
Ext"
"CS",0.004289101128421,"Knee
Int
Ext"
"CS",0.00419248376874765,"Knee
Int
Ext"
"CS",0.00424846377236252,"Knee
Int
Ext"
"CS",0.0044947259935917,"Knee
Int
Ext"
"CS",0.00495821921059252,"Knee
Int
Ext"
"CS",0.00563071060050442,"Knee
Int
Ext"
"CS",0.00642347375079092,"Knee
Int
Ext"
"CS",0.00714168368615707,"Knee
Int
Ext"
"CS",0.00753732807939861,"Knee
Int
Ext"
"CS",0.00739713018510708,"Knee
Int
Ext"
"CS",0.00665089535869773,"Knee
Int
Ext"
"CS",0.00545293317691677,"Knee
Int
Ext"
"CS",0.00420065289961928,"Knee
Int
Ext"
"CS",0.00336807235414042,"Knee
Int
Ext"
"CS",0.00334209360945076,"Knee
Int
Ext"
"CS",0.00423301772355539,"Knee
Int
Ext"
"CS",0.00584571686214134,"Knee
Int
Ext"
"CS",0.007716348710163,"Knee
Int
Ext"
"CS",0.00923734578237253,"Knee
Int
Ext"
"CS",0.00997664727603344,"Knee
Int
Ext"
"CS",0.00988026002839072,"Knee
Int
Ext"
"CS",0.00923029208986556,"Knee
Int
Ext"
"CS",0.00866633088597968,"Knee
Int
Ext"
"CS",0.00870727829415427,"Knee
Int
Ext"
"CS",0.00963777753158916,"Knee
Int
Ext"
"CS",0.0114818647883928,"Knee
Int
Ext"
"CS",0.0139636603782539,"Knee
Int
Ext"
"CS",0.0164012431715532,"Knee
Int
Ext"
"CS",0.0180771760426902,"Knee
Int
Ext"
"CS",0.0183042414802779,"Knee
Int
Ext"
"CS",0.0167050470825015,"Knee
Int
Ext"
"CS",0.0135970683579935,"Knee
Int
Ext"
"CS",0.0100573263393638,"Knee
Int
Ext"
"CS",0.00732882956946239,"Knee
Int
Ext"
"CS",0.00634179891461195,"Knee
Int
Ext"
"CS",0.00709552432197938,"Knee
Int
Ext"
"CS",0.00882579275441627,"Knee
Int
Ext"
"CS",0.010527331983497,"Knee
Int
Ext"
"CS",0.0114609889035133,"Knee
Int
Ext"
"CS",0.0113135234239129,"Knee
Int
Ext"
"CS",0.010185070124716,"Knee
Int
Ext"
"CS",0.00844180141224218,"Knee
Int
Ext"
"CS",0.00652772951935226,"Knee
Int
Ext"
"CS",0.00488897548171941,"Knee
Int
Ext"
"CS",0.00382609726997973,"Knee
Int
Ext"
"CS",0.00345474623405808,"Knee
Int
Ext"
"CS",0.0036870171218486,"Knee
Int
Ext"
"CS",0.00429283823147181,"Knee
Int
Ext"
"CS",0.00498449340136266,"Knee
Int
Ext"
"CS",0.0054921742075271,"Knee
Int
Ext"
"CS",0.0056821012206921,"Knee
Int
Ext"
"CS",0.00559662934453364,"Knee
Int
Ext"
"CS",0.005472832286499,"Knee
Int
Ext"
"CS",0.00558396335966389,"Knee
Int
Ext"
"CS",0.00606803467570281,"Knee
Int
Ext"
"CS",0.0068057207299504,"Knee
Int
Ext"
"CS",0.00753979216810443,"Knee
Int
Ext"
"CS",0.00800974403547929,"Knee
Int
Ext"
"CS",0.00818632891180384,"Knee
Int
Ext"
"CS",0.00821317322916357,"Knee
Int
Ext"
"CS",0.00814464961590723,"Knee
Int
Ext"
"CS",0.0078130717604921,"Knee
Int
Ext"
"CS",0.00716603450366492,"Knee
Int
Ext"
"CS",0.0062826554117971,"Knee
Int
Ext"
"Nested ANOVA",0.0093914668167599,"Knee
Int
Ext"
"Nested ANOVA",0.0089788032989297,"Knee
Int
Ext"
"Nested ANOVA",0.00914382946502621,"Knee
Int
Ext"
"Nested ANOVA",0.00942859340958479,"Knee
Int
Ext"
"Nested ANOVA",0.00952763639793146,"Knee
Int
Ext"
"Nested ANOVA",0.00934581597994665,"Knee
Int
Ext"
"Nested ANOVA",0.0091358950014693,"Knee
Int
Ext"
"Nested ANOVA",0.00911127330955581,"Knee
Int
Ext"
"Nested ANOVA",0.0092258282765911,"Knee
Int
Ext"
"Nested ANOVA",0.00920734297079041,"Knee
Int
Ext"
"Nested ANOVA",0.00882244149873965,"Knee
Int
Ext"
"Nested ANOVA",0.00804638892686655,"Knee
Int
Ext"
"Nested ANOVA",0.00703776158500146,"Knee
Int
Ext"
"Nested ANOVA",0.00607124594863897,"Knee
Int
Ext"
"Nested ANOVA",0.00543159724080014,"Knee
Int
Ext"
"Nested ANOVA",0.00531849708583314,"Knee
Int
Ext"
"Nested ANOVA",0.0057077451905856,"Knee
Int
Ext"
"Nested ANOVA",0.00647570212898403,"Knee
Int
Ext"
"Nested ANOVA",0.00744384739502282,"Knee
Int
Ext"
"Nested ANOVA",0.00856869118120248,"Knee
Int
Ext"
"Nested ANOVA",0.00979309922439603,"Knee
Int
Ext"
"Nested ANOVA",0.0110195422778082,"Knee
Int
Ext"
"Nested ANOVA",0.0120235837036292,"Knee
Int
Ext"
"Nested ANOVA",0.0125514394533804,"Knee
Int
Ext"
"Nested ANOVA",0.0124281699448859,"Knee
Int
Ext"
"Nested ANOVA",0.0117376718817085,"Knee
Int
Ext"
"Nested ANOVA",0.0107044950163619,"Knee
Int
Ext"
"Nested ANOVA",0.00963192141910961,"Knee
Int
Ext"
"Nested ANOVA",0.00870364702251123,"Knee
Int
Ext"
"Nested ANOVA",0.00796592012921907,"Knee
Int
Ext"
"Nested ANOVA",0.00736387906203083,"Knee
Int
Ext"
"Nested ANOVA",0.00683223544784866,"Knee
Int
Ext"
"Nested ANOVA",0.00632173380199423,"Knee
Int
Ext"
"Nested ANOVA",0.00580698896336326,"Knee
Int
Ext"
"Nested ANOVA",0.00531617814355688,"Knee
Int
Ext"
"Nested ANOVA",0.00487835727539962,"Knee
Int
Ext"
"Nested ANOVA",0.00452373668322585,"Knee
Int
Ext"
"Nested ANOVA",0.00428910112841885,"Knee
Int
Ext"
"Nested ANOVA",0.00419248376874828,"Knee
Int
Ext"
"Nested ANOVA",0.0042484637723624,"Knee
Int
Ext"
"Nested ANOVA",0.00449472599358559,"Knee
Int
Ext"
"Nested ANOVA",0.00495821921059051,"Knee
Int
Ext"
"Nested ANOVA",0.00563071060049832,"Knee
Int
Ext"
"Nested ANOVA",0.00642347375079043,"Knee
Int
Ext"
"Nested ANOVA",0.00714168368615846,"Knee
Int
Ext"
"Nested ANOVA",0.00753732807939531,"Knee
Int
Ext"
"Nested ANOVA",0.0073971301851042,"Knee
Int
Ext"
"Nested ANOVA",0.00665089535870437,"Knee
Int
Ext"
"Nested ANOVA",0.00545293317691926,"Knee
Int
Ext"
"Nested ANOVA",0.0042006528996175,"Knee
Int
Ext"
"Nested ANOVA",0.0033680723541363,"Knee
Int
Ext"
"Nested ANOVA",0.00334209360945088,"Knee
Int
Ext"
"Nested ANOVA",0.00423301772355899,"Knee
Int
Ext"
"Nested ANOVA",0.00584571686214082,"Knee
Int
Ext"
"Nested ANOVA",0.00771634871016475,"Knee
Int
Ext"
"Nested ANOVA",0.00923734578237797,"Knee
Int
Ext"
"Nested ANOVA",0.00997664727602634,"Knee
Int
Ext"
"Nested ANOVA",0.00988026002838597,"Knee
Int
Ext"
"Nested ANOVA",0.00923029208986493,"Knee
Int
Ext"
"Nested ANOVA",0.0086663308859782,"Knee
Int
Ext"
"Nested ANOVA",0.00870727829415189,"Knee
Int
Ext"
"Nested ANOVA",0.00963777753160437,"Knee
Int
Ext"
"Nested ANOVA",0.0114818647883906,"Knee
Int
Ext"
"Nested ANOVA",0.0139636603782338,"Knee
Int
Ext"
"Nested ANOVA",0.0164012431715579,"Knee
Int
Ext"
"Nested ANOVA",0.0180771760426807,"Knee
Int
Ext"
"Nested ANOVA",0.0183042414802726,"Knee
Int
Ext"
"Nested ANOVA",0.0167050470825272,"Knee
Int
Ext"
"Nested ANOVA",0.0135970683580095,"Knee
Int
Ext"
"Nested ANOVA",0.0100573263393576,"Knee
Int
Ext"
"Nested ANOVA",0.00732882956946699,"Knee
Int
Ext"
"Nested ANOVA",0.0063417989146201,"Knee
Int
Ext"
"Nested ANOVA",0.00709552432197506,"Knee
Int
Ext"
"Nested ANOVA",0.00882579275441474,"Knee
Int
Ext"
"Nested ANOVA",0.0105273319834848,"Knee
Int
Ext"
"Nested ANOVA",0.0114609889035049,"Knee
Int
Ext"
"Nested ANOVA",0.0113135234239056,"Knee
Int
Ext"
"Nested ANOVA",0.0101850701247179,"Knee
Int
Ext"
"Nested ANOVA",0.00844180141224505,"Knee
Int
Ext"
"Nested ANOVA",0.00652772951934816,"Knee
Int
Ext"
"Nested ANOVA",0.00488897548171677,"Knee
Int
Ext"
"Nested ANOVA",0.00382609726999663,"Knee
Int
Ext"
"Nested ANOVA",0.00345474623404229,"Knee
Int
Ext"
"Nested ANOVA",0.00368701712184614,"Knee
Int
Ext"
"Nested ANOVA",0.00429283823145827,"Knee
Int
Ext"
"Nested ANOVA",0.00498449340137106,"Knee
Int
Ext"
"Nested ANOVA",0.00549217420753261,"Knee
Int
Ext"
"Nested ANOVA",0.00568210122069126,"Knee
Int
Ext"
"Nested ANOVA",0.00559662934453179,"Knee
Int
Ext"
"Nested ANOVA",0.00547283228650066,"Knee
Int
Ext"
"Nested ANOVA",0.00558396335965227,"Knee
Int
Ext"
"Nested ANOVA",0.00606803467569703,"Knee
Int
Ext"
"Nested ANOVA",0.00680572072994454,"Knee
Int
Ext"
"Nested ANOVA",0.00753979216810044,"Knee
Int
Ext"
"Nested ANOVA",0.00800974403548146,"Knee
Int
Ext"
"Nested ANOVA",0.00818632891180656,"Knee
Int
Ext"
"Nested ANOVA",0.00821317322917062,"Knee
Int
Ext"
"Nested ANOVA",0.00814464961590826,"Knee
Int
Ext"
"Nested ANOVA",0.00781307176049978,"Knee
Int
Ext"
"Nested ANOVA",0.00716603450366366,"Knee
Int
Ext"
"Nested ANOVA",0.00628265541178564,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00767010796713707,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00792663610802979,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00864016087265518,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00920134142784641,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00914233383282368,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00834199475870253,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00727030629088738,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00649060993834822,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00619157331563671,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00612073580260438,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00589120830683393,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00531878778085038,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0045121539492158,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00381507701064725,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00364788387045224,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0042472932440728,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00549522462764582,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00705899150100049,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00853218734392407,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00970334978621968,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0104940150665098,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0109030102940688,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0109410514209972,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.010616373284142,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00991603414293996,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0089688903409113,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0079454548251799,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0070412888772,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00636486422987215,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00594402642066001,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00572179038339523,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00563051031979888,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00559473354357853,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00555328854653311,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00548562963220296,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00539699607282828,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00530761645798421,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00526601534050457,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00530721558441808,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00545756112598478,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00575696236142112,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00621830120399892,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00681977870709242,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00746448845328405,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00796340776371179,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0080972012055161,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00770026260690392,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00673797290919357,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00539272123499829,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00405247768649536,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00313316130568318,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00293833110887835,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00347052962850354,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0044509144974822,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00544887548874793,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00604487174515348,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00607302227121366,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00565143029453492,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00503002159269585,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00457570687326517,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00453327635994415,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00505239059787869,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.006219025323611,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00796135912134172,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0098841417159379,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0114134285812066,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0119450295153285,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.011076271187966,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0090138385379418,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00668005228467823,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00515161306877031,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00520869130765661,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00678988226269651,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00913025714605078,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0112435906700288,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0124283591845662,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0124149692257234,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.011324630439052,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00950257916616607,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00731973588219222,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00518216902003581,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.003458522413729,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00242822283214397,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00223180131360791,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00280823809235338,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00391590029060442,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00516675095844527,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0061744213615602,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.006665578337449,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.006658105747706,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.0063806237964272,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00613934719681857,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00606810661409878,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00615891111814168,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00630298570534304,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00648528914475431,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00683281630480832,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00729645054191988,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00755160518301235,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00743331262646318,"Knee
Int
Ext"
"Cross-sectional ANOVA (Random)",0.00696962343836334,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00767010796713707,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00792663610802979,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00864016087265518,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00920134142784641,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00914233383282368,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00834199475870253,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00727030629088738,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00649060993834822,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00619157331563671,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00612073580260438,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00589120830683393,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00531878778085038,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0045121539492158,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00381507701064725,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00364788387045224,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0042472932440728,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00549522462764582,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00705899150100049,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00853218734392407,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00970334978621968,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0104940150665098,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0109030102940688,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0109410514209972,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.010616373284142,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00991603414293996,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0089688903409113,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0079454548251799,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0070412888772,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00636486422987215,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00594402642066001,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00572179038339523,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00563051031979888,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00559473354357853,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00555328854653311,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00548562963220296,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00539699607282828,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00530761645798421,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00526601534050457,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00530721558441808,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00545756112598478,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00575696236142112,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00621830120399892,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00681977870709242,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00746448845328405,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00796340776371179,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0080972012055161,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00770026260690392,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00673797290919357,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00539272123499829,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00405247768649536,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00313316130568318,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00293833110887835,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00347052962850354,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0044509144974822,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00544887548874793,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00604487174515348,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00607302227121366,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00565143029453492,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00503002159269585,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00457570687326517,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00453327635994415,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00505239059787869,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.006219025323611,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00796135912134172,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0098841417159379,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0114134285812066,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0119450295153285,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.011076271187966,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0090138385379418,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00668005228467823,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00515161306877031,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00520869130765661,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00678988226269651,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00913025714605078,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0112435906700288,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0124283591845662,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0124149692257234,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.011324630439052,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00950257916616607,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00731973588219222,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00518216902003581,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.003458522413729,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00242822283214397,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00223180131360791,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00280823809235338,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00391590029060442,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00516675095844527,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0061744213615602,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.006665578337449,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.006658105747706,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.0063806237964272,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00613934719681857,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00606810661409878,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00615891111814168,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00630298570534304,"Knee
Int
Ext"
"Cross-sectional ANOVA (Fixed)",0.00648528914475431,"Knee
Int
Ext"
